Range,REF,PropertyName,PropertyDescription,PropertyDescriptionShort,PropertyFilter,PropertyFilterShort,Source,SectorCount,PublicCount,Type,Subtype,Year,YearDesc,File,Field,DataType,DataTypeAlt,RecordFilterBy,Filter,FilterValue,Filter2,Filter2Value,Filter3,Filter3Value,Filter4,Filter4Value,Filter5,Filter5Value,ShouldBeNormalised,NormalisedLookup,CompoundFields,ReturnMultipleRecords,IgnoreMapping
LA,23_KS2P_RWMEXP_MATH_TOT_LA,RwmExpected_Maths_Tot_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,Total,Tot,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_BOY_LA,RwmExpected_Boy_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,Boys,Boy,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_READ_BOY_LA,RwmExpected_Reading_Boy_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,Boys,Boy,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_WRIT_BOY_LA,RwmExpected_Writing_Boy_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,Boys,Boy,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_MATH_BOY_LA,RwmExpected_Maths_Boy_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,Boys,Boy,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_GRL_LA,RwmExpected_Grl_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,Girls,Grl,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_READ_GRL_LA,RwmExpected_Reading_Grl_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,Girls,Grl,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_WRIT_GRL_LA,RwmExpected_Writing_Grl_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,Girls,Grl,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_MATH_GRL_LA,RwmExpected_Maths_Grl_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,Girls,Grl,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_DIS_LA,RwmExpected_Dis_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,Disadvantaged,Dis,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_READ_DIS_LA,RwmExpected_Reading_Dis_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,Disadvantaged,Dis,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_WRIT_DIS_LA,RwmExpected_Writing_Dis_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,Disadvantaged,Dis,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_MATH_DIS_LA,RwmExpected_Maths_Dis_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,Disadvantaged,Dis,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_NDI_LA,RwmExpected_NDi_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,Not disadvantaged,NDi,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_READ_NDI_LA,RwmExpected_Reading_NDi_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,Not disadvantaged,NDi,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_WRIT_NDI_LA,RwmExpected_Writing_NDi_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,Not disadvantaged,NDi,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_MATH_NDI_LA,RwmExpected_Maths_NDi_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,Not disadvantaged,NDi,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_SENEHC_LA,RwmExpected_SENEHC_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,SEN EHC,SENEHC,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_READ_SENEHC_LA,RwmExpected_Reading_SENEHC_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,SEN EHC,SENEHC,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_WRIT_SENEHC_LA,RwmExpected_Writing_SENEHC_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,SEN EHC,SENEHC,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_MATH_SENEHC_LA,RwmExpected_Maths_SENEHC_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,SEN EHC,SENEHC,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_SENSUP_LA,RwmExpected_SENSup_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,SEN support,SENSup,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_READ_SENSUP_LA,RwmExpected_Reading_SENSup_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,SEN support,SENSup,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_WRIT_SENSUP_LA,RwmExpected_Writing_SENSup_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,SEN support,SENSup,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_MATH_SENSUP_LA,RwmExpected_Maths_SENSup_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,SEN support,SENSup,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_NOSEN_LA,RwmExpected_NoSEN_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,No SEN,NoSEN,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_READ_NOSEN_LA,RwmExpected_Reading_NoSEN_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,No SEN,NoSEN,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_WRIT_NOSEN_LA,RwmExpected_Writing_NoSEN_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,No SEN,NoSEN,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_MATH_NOSEN_LA,RwmExpected_Maths_NoSEN_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,No SEN,NoSEN,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_EFL_LA,RwmExpected_EFL_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,English first language,EFL,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_READ_EFL_LA,RwmExpected_Reading_EFL_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,English first language,EFL,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_WRIT_EFL_LA,RwmExpected_Writing_EFL_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,English first language,EFL,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_MATH_EFL_LA,RwmExpected_Maths_EFL_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,English first language,EFL,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_EAL_LA,RwmExpected_EAL_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,English as an additional language,EAL,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_READ_EAL_LA,RwmExpected_Reading_EAL_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,English as an additional language,EAL,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_WRIT_EAL_LA,RwmExpected_Writing_EAL_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,English as an additional language,EAL,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_MATH_EAL_LA,RwmExpected_Maths_EAL_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,English as an additional language,EAL,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_NMO_LA,RwmExpected_NMo_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,Non-mobile,NMo,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_READ_NMO_LA,RwmExpected_Reading_NMo_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,Non-mobile,NMo,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_WRIT_NMO_LA,RwmExpected_Writing_NMo_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,Non-mobile,NMo,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_MATH_NMO_LA,RwmExpected_Maths_NMo_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,Non-mobile,NMo,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_MOB_LA,RwmExpected_Mob_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,Mobile,Mob,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_READ_MOB_LA,RwmExpected_Reading_Mob_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,Mobile,Mob,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_WRIT_MOB_LA,RwmExpected_Writing_Mob_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,Mobile,Mob,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
LA,23_KS2P_RWMEXP_MATH_MOB_LA,RwmExpected_Maths_Mob_Cohort_LA_Previous2_Num,"Reading, writing and maths expected standard",RwmExpected,Mobile,Mob,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_TOT_LA,RwmHigher_Tot_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,Total,Tot,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_READ_TOT_LA,RwmHigher_Reading_Tot_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,Total,Tot,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_WRIT_TOT_LA,RwmHigher_Writing_Tot_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,Total,Tot,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_MATH_TOT_LA,RwmHigher_Maths_Tot_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,Total,Tot,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_BOY_LA,RwmHigher_Boy_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,Boys,Boy,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_READ_BOY_LA,RwmHigher_Reading_Boy_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,Boys,Boy,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_WRIT_BOY_LA,RwmHigher_Writing_Boy_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,Boys,Boy,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_MATH_BOY_LA,RwmHigher_Maths_Boy_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,Boys,Boy,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_GRL_LA,RwmHigher_Grl_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,Girls,Grl,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_READ_GRL_LA,RwmHigher_Reading_Grl_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,Girls,Grl,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_WRIT_GRL_LA,RwmHigher_Writing_Grl_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,Girls,Grl,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_MATH_GRL_LA,RwmHigher_Maths_Grl_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,Girls,Grl,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_DIS_LA,RwmHigher_Dis_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,Disadvantaged,Dis,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_READ_DIS_LA,RwmHigher_Reading_Dis_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,Disadvantaged,Dis,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_WRIT_DIS_LA,RwmHigher_Writing_Dis_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,Disadvantaged,Dis,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_MATH_DIS_LA,RwmHigher_Maths_Dis_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,Disadvantaged,Dis,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_NDI_LA,RwmHigher_NDi_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,Not disadvantaged,NDi,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_READ_NDI_LA,RwmHigher_Reading_NDi_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,Not disadvantaged,NDi,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_WRIT_NDI_LA,RwmHigher_Writing_NDi_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,Not disadvantaged,NDi,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_MATH_NDI_LA,RwmHigher_Maths_NDi_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,Not disadvantaged,NDi,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_SENEHC_LA,RwmHigher_SENEHC_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,SEN EHC,SENEHC,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_READ_SENEHC_LA,RwmHigher_Reading_SENEHC_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,SEN EHC,SENEHC,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_WRIT_SENEHC_LA,RwmHigher_Writing_SENEHC_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,SEN EHC,SENEHC,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_MATH_SENEHC_LA,RwmHigher_Maths_SENEHC_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,SEN EHC,SENEHC,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_SENSUP_LA,RwmHigher_SENSup_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,SEN support,SENSup,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_READ_SENSUP_LA,RwmHigher_Reading_SENSup_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,SEN support,SENSup,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_WRIT_SENSUP_LA,RwmHigher_Writing_SENSup_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,SEN support,SENSup,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_MATH_SENSUP_LA,RwmHigher_Maths_SENSup_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,SEN support,SENSup,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_NOSEN_LA,RwmHigher_NoSEN_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,No SEN,NoSEN,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_READ_NOSEN_LA,RwmHigher_Reading_NoSEN_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,No SEN,NoSEN,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_WRIT_NOSEN_LA,RwmHigher_Writing_NoSEN_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,No SEN,NoSEN,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_MATH_NOSEN_LA,RwmHigher_Maths_NoSEN_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,No SEN,NoSEN,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_EFL_LA,RwmHigher_EFL_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,English first language,EFL,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_READ_EFL_LA,RwmHigher_Reading_EFL_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,English first language,EFL,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_WRIT_EFL_LA,RwmHigher_Writing_EFL_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,English first language,EFL,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_MATH_EFL_LA,RwmHigher_Maths_EFL_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,English first language,EFL,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_EAL_LA,RwmHigher_EAL_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,English as an additional language,EAL,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_READ_EAL_LA,RwmHigher_Reading_EAL_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,English as an additional language,EAL,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_WRIT_EAL_LA,RwmHigher_Writing_EAL_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,English as an additional language,EAL,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_MATH_EAL_LA,RwmHigher_Maths_EAL_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,English as an additional language,EAL,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_NMO_LA,RwmHigher_NMo_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,Non-mobile,NMo,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_READ_NMO_LA,RwmHigher_Reading_NMo_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,Non-mobile,NMo,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_WRIT_NMO_LA,RwmHigher_Writing_NMo_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,Non-mobile,NMo,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_MATH_NMO_LA,RwmHigher_Maths_NMo_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,Non-mobile,NMo,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_MOB_LA,RwmHigher_Mob_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,Mobile,Mob,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_READ_MOB_LA,RwmHigher_Reading_Mob_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,Mobile,Mob,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Reading,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_WRIT_MOB_LA,RwmHigher_Writing_Mob_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,Mobile,Mob,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Writing,,,,,,,,,,,,,
LA,23_KS2P_RWMHIG_MATH_MOB_LA,RwmHigher_Maths_Mob_Cohort_LA_Previous2_Num,"Reading, writing and maths higher standard",RwmHigher,Mobile,Mob,EES,0,0,KS2_Performance,Performance,,,,,,,,subject,Maths,,,,,,,,,,,,,
LA,23_KS2P_READSCA_TOT_LA,ReadingScaledScore_Tot_Cohort_LA_Previous2_Num,Reading scaled score,ReadingScaledScore,Total,Tot,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_READSCA_BOY_LA,ReadingScaledScore_Boy_Cohort_LA_Previous2_Num,Reading scaled score,ReadingScaledScore,Boys,Boy,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_READSCA_GRL_LA,ReadingScaledScore_Grl_Cohort_LA_Previous2_Num,Reading scaled score,ReadingScaledScore,Girls,Grl,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_READSCA_DIS_LA,ReadingScaledScore_Dis_Cohort_LA_Previous2_Num,Reading scaled score,ReadingScaledScore,Disadvantaged,Dis,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_READSCA_NDI_LA,ReadingScaledScore_NDi_Cohort_LA_Previous2_Num,Reading scaled score,ReadingScaledScore,Not disadvantaged,NDi,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_READSCA_SENEHC_LA,ReadingScaledScore_SENEHC_Cohort_LA_Previous2_Num,Reading scaled score,ReadingScaledScore,SEN EHC,SENEHC,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_READSCA_SENSUP_LA,ReadingScaledScore_SENSup_Cohort_LA_Previous2_Num,Reading scaled score,ReadingScaledScore,SEN support,SENSup,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_READSCA_NOSEN_LA,ReadingScaledScore_NoSEN_Cohort_LA_Previous2_Num,Reading scaled score,ReadingScaledScore,No SEN,NoSEN,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_READSCA_EFL_LA,ReadingScaledScore_EFL_Cohort_LA_Previous2_Num,Reading scaled score,ReadingScaledScore,English first language,EFL,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
LA,23_KS2P_READSCA_EAL_LA,ReadingScaledScore_EAL_Cohort_LA_Previous2_Num,Reading scaled score,ReadingScaledScore,English as an additional language,EAL,EES,0,0,KS2_Performance,Performance,,,,,,,,,,,,,,,,,,,,,,
