"Range","REF","PropertyName","PropertyDescription","PropertyDescriptionShort","PropertyFilter","PropertyFilterShort","Source","SectorCount","PublicCount","Type","Subtype","Year","YearDesc","File","Field","DataType","DataTypeAlt","RecordFilterBy","Filter","FilterValue","Filter2","Filter2Value","Filter3","Filter3Value","Filter4","Filter4Value","Filter5","Filter5Value","ShouldBeNormalised","NormalisedLookup","CompoundFields","ReturnMultipleRecords","IgnoreMapping"
"Establishment","","ReadingScaledScore_Grl_Cohort_Est_Previous_Num","EstablishmentPerformance ReadingScaledScore_Grl_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","ReadingScaledScore_Grl_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_Dis_Cohort_Est_Previous_Num","EstablishmentPerformance ReadingScaledScore_Dis_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","ReadingScaledScore_Dis_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_NDi_Cohort_Est_Previous_Num","EstablishmentPerformance ReadingScaledScore_NDi_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","ReadingScaledScore_NDi_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_SENEHC_Cohort_Est_Previous_Num","EstablishmentPerformance ReadingScaledScore_SENEHC_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","ReadingScaledScore_SENEHC_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_SENSup_Cohort_Est_Previous_Num","EstablishmentPerformance ReadingScaledScore_SENSup_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","ReadingScaledScore_SENSup_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_NoSEN_Cohort_Est_Previous_Num","EstablishmentPerformance ReadingScaledScore_NoSEN_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","ReadingScaledScore_NoSEN_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_EFL_Cohort_Est_Previous_Num","EstablishmentPerformance ReadingScaledScore_EFL_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","ReadingScaledScore_EFL_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_EAL_Cohort_Est_Previous_Num","EstablishmentPerformance ReadingScaledScore_EAL_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","ReadingScaledScore_EAL_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_NMo_Cohort_Est_Previous_Num","EstablishmentPerformance ReadingScaledScore_NMo_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","ReadingScaledScore_NMo_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ReadingScaledScore_Mob_Cohort_Est_Previous_Num","EstablishmentPerformance ReadingScaledScore_Mob_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","ReadingScaledScore_Mob_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_Tot_Cohort_Est_Previous_Num","EstablishmentPerformance MathsScaledScore_Tot_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","MathsScaledScore_Tot_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_Boy_Cohort_Est_Previous_Num","EstablishmentPerformance MathsScaledScore_Boy_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","MathsScaledScore_Boy_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_Grl_Cohort_Est_Previous_Num","EstablishmentPerformance MathsScaledScore_Grl_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","MathsScaledScore_Grl_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_Dis_Cohort_Est_Previous_Num","EstablishmentPerformance MathsScaledScore_Dis_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","MathsScaledScore_Dis_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_NDi_Cohort_Est_Previous_Num","EstablishmentPerformance MathsScaledScore_NDi_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","MathsScaledScore_NDi_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_SENEHC_Cohort_Est_Previous_Num","EstablishmentPerformance MathsScaledScore_SENEHC_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","MathsScaledScore_SENEHC_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_SENSup_Cohort_Est_Previous_Num","EstablishmentPerformance MathsScaledScore_SENSup_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","MathsScaledScore_SENSup_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_NoSEN_Cohort_Est_Previous_Num","EstablishmentPerformance MathsScaledScore_NoSEN_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","MathsScaledScore_NoSEN_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_EFL_Cohort_Est_Previous_Num","EstablishmentPerformance MathsScaledScore_EFL_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","MathsScaledScore_EFL_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_EAL_Cohort_Est_Previous_Num","EstablishmentPerformance MathsScaledScore_EAL_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","MathsScaledScore_EAL_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_NMo_Cohort_Est_Previous_Num","EstablishmentPerformance MathsScaledScore_NMo_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","MathsScaledScore_NMo_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","MathsScaledScore_Mob_Cohort_Est_Previous_Num","EstablishmentPerformance MathsScaledScore_Mob_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","MathsScaledScore_Mob_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsExpected_Tot_Cohort_Est_Previous_Num","EstablishmentPerformance GpsExpected_Tot_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","GpsExpected_Tot_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsExpected_Boy_Cohort_Est_Previous_Num","EstablishmentPerformance GpsExpected_Boy_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","GpsExpected_Boy_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsExpected_Grl_Cohort_Est_Previous_Num","EstablishmentPerformance GpsExpected_Grl_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","GpsExpected_Grl_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsExpected_Dis_Cohort_Est_Previous_Num","EstablishmentPerformance GpsExpected_Dis_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","GpsExpected_Dis_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsExpected_NDi_Cohort_Est_Previous_Num","EstablishmentPerformance GpsExpected_NDi_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","GpsExpected_NDi_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsExpected_SENEHC_Cohort_Est_Previous_Num","EstablishmentPerformance GpsExpected_SENEHC_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","GpsExpected_SENEHC_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsExpected_SENSup_Cohort_Est_Previous_Num","EstablishmentPerformance GpsExpected_SENSup_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","GpsExpected_SENSup_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsExpected_NoSEN_Cohort_Est_Previous_Num","EstablishmentPerformance GpsExpected_NoSEN_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","GpsExpected_NoSEN_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsExpected_EFL_Cohort_Est_Previous_Num","EstablishmentPerformance GpsExpected_EFL_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","GpsExpected_EFL_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsExpected_EAL_Cohort_Est_Previous_Num","EstablishmentPerformance GpsExpected_EAL_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","GpsExpected_EAL_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsExpected_NMo_Cohort_Est_Previous_Num","EstablishmentPerformance GpsExpected_NMo_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","GpsExpected_NMo_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsExpected_Mob_Cohort_Est_Previous_Num","EstablishmentPerformance GpsExpected_Mob_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","GpsExpected_Mob_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsHigher_Tot_Cohort_Est_Previous_Num","EstablishmentPerformance GpsHigher_Tot_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","GpsHigher_Tot_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsHigher_Boy_Cohort_Est_Previous_Num","EstablishmentPerformance GpsHigher_Boy_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","GpsHigher_Boy_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsHigher_Grl_Cohort_Est_Previous_Num","EstablishmentPerformance GpsHigher_Grl_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","GpsHigher_Grl_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsHigher_Dis_Cohort_Est_Previous_Num","EstablishmentPerformance GpsHigher_Dis_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","GpsHigher_Dis_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsHigher_NDi_Cohort_Est_Previous_Num","EstablishmentPerformance GpsHigher_NDi_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","GpsHigher_NDi_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsHigher_SENEHC_Cohort_Est_Previous_Num","EstablishmentPerformance GpsHigher_SENEHC_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","GpsHigher_SENEHC_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsHigher_SENSup_Cohort_Est_Previous_Num","EstablishmentPerformance GpsHigher_SENSup_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","GpsHigher_SENSup_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsHigher_NoSEN_Cohort_Est_Previous_Num","EstablishmentPerformance GpsHigher_NoSEN_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","GpsHigher_NoSEN_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsHigher_EFL_Cohort_Est_Previous_Num","EstablishmentPerformance GpsHigher_EFL_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","GpsHigher_EFL_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsHigher_EAL_Cohort_Est_Previous_Num","EstablishmentPerformance GpsHigher_EAL_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","GpsHigher_EAL_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsHigher_NMo_Cohort_Est_Previous_Num","EstablishmentPerformance GpsHigher_NMo_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","GpsHigher_NMo_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","GpsHigher_Mob_Cohort_Est_Previous_Num","EstablishmentPerformance GpsHigher_Mob_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","GpsHigher_Mob_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ScienceExpected_Tot_Cohort_Est_Previous_Num","EstablishmentPerformance ScienceExpected_Tot_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","ScienceExpected_Tot_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ScienceExpected_Boy_Cohort_Est_Previous_Num","EstablishmentPerformance ScienceExpected_Boy_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","ScienceExpected_Boy_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ScienceExpected_Grl_Cohort_Est_Previous_Num","EstablishmentPerformance ScienceExpected_Grl_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","ScienceExpected_Grl_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ScienceExpected_Dis_Cohort_Est_Previous_Num","EstablishmentPerformance ScienceExpected_Dis_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","ScienceExpected_Dis_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ScienceExpected_NDi_Cohort_Est_Previous_Num","EstablishmentPerformance ScienceExpected_NDi_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","ScienceExpected_NDi_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ScienceExpected_SENEHC_Cohort_Est_Previous_Num","EstablishmentPerformance ScienceExpected_SENEHC_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","ScienceExpected_SENEHC_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ScienceExpected_SENSup_Cohort_Est_Previous_Num","EstablishmentPerformance ScienceExpected_SENSup_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","ScienceExpected_SENSup_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ScienceExpected_NoSEN_Cohort_Est_Previous_Num","EstablishmentPerformance ScienceExpected_NoSEN_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","ScienceExpected_NoSEN_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ScienceExpected_EFL_Cohort_Est_Previous_Num","EstablishmentPerformance ScienceExpected_EFL_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","ScienceExpected_EFL_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ScienceExpected_EAL_Cohort_Est_Previous_Num","EstablishmentPerformance ScienceExpected_EAL_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","ScienceExpected_EAL_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ScienceExpected_NMo_Cohort_Est_Previous_Num","EstablishmentPerformance ScienceExpected_NMo_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","ScienceExpected_NMo_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ScienceExpected_Mob_Cohort_Est_Previous_Num","EstablishmentPerformance ScienceExpected_Mob_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","ScienceExpected_Mob_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","AbsOverall_Tot_Cohort_Est_Previous_Num","EstablishmentPerformance AbsOverall_Tot_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","AbsOverall_Tot_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","AbsOverall_Boy_Cohort_Est_Previous_Num","EstablishmentPerformance AbsOverall_Boy_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","AbsOverall_Boy_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","AbsOverall_Grl_Cohort_Est_Previous_Num","EstablishmentPerformance AbsOverall_Grl_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","AbsOverall_Grl_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","AbsOverall_Dis_Cohort_Est_Previous_Num","EstablishmentPerformance AbsOverall_Dis_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","AbsOverall_Dis_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","AbsOverall_NDi_Cohort_Est_Previous_Num","EstablishmentPerformance AbsOverall_NDi_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","AbsOverall_NDi_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","AbsOverall_SENEHC_Cohort_Est_Previous_Num","EstablishmentPerformance AbsOverall_SENEHC_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","AbsOverall_SENEHC_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","AbsOverall_SENSup_Cohort_Est_Previous_Num","EstablishmentPerformance AbsOverall_SENSup_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","AbsOverall_SENSup_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","AbsOverall_NoSEN_Cohort_Est_Previous_Num","EstablishmentPerformance AbsOverall_NoSEN_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","AbsOverall_NoSEN_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","AbsOverall_EFL_Cohort_Est_Previous_Num","EstablishmentPerformance AbsOverall_EFL_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","AbsOverall_EFL_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","AbsOverall_EAL_Cohort_Est_Previous_Num","EstablishmentPerformance AbsOverall_EAL_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","AbsOverall_EAL_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","AbsOverall_NMo_Cohort_Est_Previous_Num","EstablishmentPerformance AbsOverall_NMo_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","AbsOverall_NMo_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","AbsOverall_Mob_Cohort_Est_Previous_Num","EstablishmentPerformance AbsOverall_Mob_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","AbsOverall_Mob_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","AbsPersistent_Tot_Cohort_Est_Previous_Num","EstablishmentPerformance AbsPersistent_Tot_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","AbsPersistent_Tot_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","AbsPersistent_Boy_Cohort_Est_Previous_Num","EstablishmentPerformance AbsPersistent_Boy_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","AbsPersistent_Boy_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","AbsPersistent_Grl_Cohort_Est_Previous_Num","EstablishmentPerformance AbsPersistent_Grl_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","AbsPersistent_Grl_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","AbsPersistent_Dis_Cohort_Est_Previous_Num","EstablishmentPerformance AbsPersistent_Dis_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","AbsPersistent_Dis_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","AbsPersistent_NDi_Cohort_Est_Previous_Num","EstablishmentPerformance AbsPersistent_NDi_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","AbsPersistent_NDi_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","AbsPersistent_SENEHC_Cohort_Est_Previous_Num","EstablishmentPerformance AbsPersistent_SENEHC_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","AbsPersistent_SENEHC_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","AbsPersistent_SENSup_Cohort_Est_Previous_Num","EstablishmentPerformance AbsPersistent_SENSup_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","AbsPersistent_SENSup_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","AbsPersistent_NoSEN_Cohort_Est_Previous_Num","EstablishmentPerformance AbsPersistent_NoSEN_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","AbsPersistent_NoSEN_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","AbsPersistent_EFL_Cohort_Est_Previous_Num","EstablishmentPerformance AbsPersistent_EFL_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","AbsPersistent_EFL_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","AbsPersistent_EAL_Cohort_Est_Previous_Num","EstablishmentPerformance AbsPersistent_EAL_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","AbsPersistent_EAL_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","AbsPersistent_NMo_Cohort_Est_Previous_Num","EstablishmentPerformance AbsPersistent_NMo_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","AbsPersistent_NMo_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","AbsPersistent_Mob_Cohort_Est_Previous_Num","EstablishmentPerformance AbsPersistent_Mob_Cohort_Est_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","AbsPersistent_Mob_Cohort_Est_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"Establishment","","ScienceExpected_Cohort_Comparison_Previous_Num","EstablishmentPerformance ScienceExpected_Cohort_Comparison_Previous_Num","","","","EES","","","KS2_Performance","Performance","2024-2025","Previous","EstablishmentPerformance","ScienceExpected_Cohort_Comparison_Previous_Num","double","number","Id","","","","","","","","","","","No","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","",""," Establishment KS2 Performance - Previous2 (2023-24) ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
